"app_num"	"name"	"triggerIDs"	"actionIDs"	"id"	"installs_count"	"author"
"5405"	"Automatically start recording via Arlo when it detects motion"	"['165']"	"['414']"	"uWKsqmvw"	"802"	"lizhuli3000"
"5406"	"Arlo Notification"	"['165']"	"['37']"	"RYrApZhi"	"950"	"chromeuser1"
"5408"	"Arlo Disarm Button Widget"	"['29']"	"['491', '37']"	"hMGYK5yQ"	"4035"	"chromeuser1"
"5409"	"DO Disarm Arlo"	"['29']"	"['491']"	"gjJ47Geg"	"1134"	"jacksce0"
"5410"	"At sunrise disarm Arlo"	"['89']"	"['491']"	"Uq5z7ZsP"	"274"	"internet44"
"5411"	"Arlo Low Battery"	"['1859']"	"['45']"	"CK7pP2WH"	"963"	"it_titanroof_com"
"5412"	"arlo low battery email"	"['1859']"	"['45']"	"D3ypKCAB"	"291"	"asielb"
"5413"	"Turn On Hue Lights when Arlo motion detected between 9pm and 6am"	"['165']"	"['59']"	"jTHVAxUh"	"1017"	"ma_string"
"5414"	"Arlo Red Alert"	"['165']"	"['16', '63']"	"S62kWZQ7"	"259"	"brandonbstang65"
"5416"	"Activate your Scout Alarm panic siren"	"['29']"	"['1782']"	"znWJCTHL"	"217"	"linden"
"5417"	"Turn off Siren and Strobe"	"['29']"	"['1173']"	"KgphsGUb"	"121"	"hvetras"
"5418"	"Turn on Siren"	"['29']"	"['1782']"	"A57MUwzr"	"54"	"scoutalarm"
"5419"	"Sound the 110dB siren"	"['29']"	"['1860']"	"VRGK7Yyz"	"46"	"myfox"
"5420"	"Activate SmartThings Siren When Alarm is Triggered"	"['478']"	"['1172']"	"xAD2k84Q"	"20"	"scoutalarm"
"5421"	"Turn on Siren and Strobe"	"['29']"	"['1172']"	"v6s4xfMw"	"20"	"nsheth17"
"5422"	"Panic Button! Turn on Your Siren!"	"['29']"	"['1782']"	"asDwrd73"	"10"	"dsshap"
"5423"	"Dlink siren when Scout Alarm triggered"	"['478']"	"['756']"	"VAQNEtwD"	"3"	"brianpjanssen"
"5424"	"Turn on Arlo base station siren when SmartThings door sensor opens"	"['1427']"	"['414']"	"MsCd9akb"	"2"	"peterdgreco"
"5426"	"Motion Siren On"	"['1206']"	"['1172']"	"ZWYCBqgE"	"1"	"alanmoss77"
"5427"	"Turn on my Scout Alarm siren if Leeo detects smoke or CO"	"['1441']"	"['1782']"	"WtwM8g7W"	"2"	"chadsmith"
"5430"	"Turn of siren by disarming any alarm."	"['482']"	"['477']"	"B4sveHrF"	"1"	"nfernan87"
"5431"	"Activate siren when alert is generated"	"['1091']"	"['1172']"	"HMdVP2ZJ"	"1"	"iSpy Agent"
"5432"	"Sound Somfy Siren when EZVIZ Camera triggers an Alarm"	"['1382']"	"['1860']"	"tn4bkyJh"	"0"	"abellanda"
"5433"	"Switch light or siren when Arlo detects movement"	"['165']"	"['727']"	"Dy62HwaL"	"1"	"ifttt_deleted_users"
"5434"	"Trigger red alert"	"['1186']"	"['16', '332', '63']"	"Uqi4LZhX"	"136"	"chrismc28"
"5435"	"If a water leak is detected, then sound the alarm!"	"['1450']"	"['756']"	"dUcdpSaT"	"48"	"dlink"
"5436"	"Arlo and dlink alarm"	"['165']"	"['756']"	"ZPLV4xS7"	"33"	"pssoetaki"
"5437"	"Sound alarm when smoke is detected"	"['79']"	"['756']"	"h2MJrP3m"	"9"	"dlink"
"5438"	"Scout Alarm WeMo trigger"	"['478']"	"['727']"	"xDimAGBd"	"5"	"adnankhaleel"
"5440"	"Trigger an alarm when unsafe CO levels are detected"	"['877']"	"['756']"	"aUBkzKnj"	"4"	"dlink"
"5443"	"Si L'oeil détecte une personne alors La voix joue un son"	"['262']"	"['756']"	"EbcWuYMe"	"1"	"tmoulin"
"5444"	"Arlo motion detect attiva la sirena MyFox di notte"	"['165']"	"['1860']"	"qvPqegdS"	"0"	"cristianonava1"
"5445"	"Trigger Battlestations"	"['1186']"	"['147', '16', '332', '63']"	"h32AswfL"	"0"	"chrismc28"
"5446"	"Arming triggered"	"['562']"	"['1782']"	"SkRJwNzG"	"0"	"snoopystreetfair"
"5448"	"We're running low on eggs, sound the ALARM!"	"['1863']"	"['1172']"	"UrsjEhzJ"	"0"	"miabilabs"
"5450"	"If my Netatmo camera detect a motion, I play siren on my DLink Siren"	"['269']"	"['756']"	"Xu8mXrZ7"	"0"	"tmoulin"
"5451"	"10pm, Arlo armed, D-Link Siren, HUE red blinking, Harmony „Volume 0“, Notification"	"['23']"	"['489', '756', '16', '333']"	"BTxCFRLf"	"0"	"cclever2"
"5452"	"Attention at home!"	"['29']"	"['756', '63']"	"rweHu7pC"	"0"	"carstengerner"
"5453"	"Sound siren when Nest Thermostate detect a temperature event"	"['245']"	"['1864']"	"mVDGNfBv"	"0"	"SpotCam"
"5454"	"Security Breach"	"['1427']"	"['16', '499', '63']"	"jpswG4WT"	"0"	"vincentgmariano"
"5456"	"Trigger siren in the bedroom if smoke alarm emergency"	"['79']"	"['1866']"	"UZ9Bruak"	"0"	"musaic"
"5457"	"alarm if someone ring at door"	"['137']"	"['756']"	"TnfhEwXJ"	"0"	"denis54"
"5459"	"Test Timer"	"['1206']"	"['756']"	"GjN8YSPA"	"0"	"ryandnewell"
"5460"	"Automatic Doorbell Camera"	"['522']"	"['756']"	"RSfAb8dQ"	"0"	"jermyleeuwis"
"5461"	"10pm, Arlo armed, D-Link Siren, HUE red blinking, Notification"	"['23']"	"['489', '756', '16']"	"vCidjNJb"	"0"	"cclever2"
"5463"	"Sound your Scout Alarm siren when Netatmo Welcome detects an unknown person is approaching"	"['265']"	"['1782']"	"drk8jMCQ"	"0"	"alexander"
"5464"	"switch on outlet if siren goes on"	"['33']"	"['337']"	"QBWXqmY2"	"0"	"avnerg1"
"5523"	"Alexa, trigger Netflix and chill"	"['1186']"	"['315']"	"f3CR2mwx"	"31"	"shoop2it"
"5553"	"Control your TV with Alexa"	"['1186']"	"['333']"	"DqGijsQD"	"7444"	"Harmony"
"5554"	"Tell Google Home ''OK Google, TV Time'' to set appropriate lighting for TV"	"['27']"	"['24', '59', '315']"	"HdUzQ8hf"	"2308"	"drgoffinet"
"5555"	"Tell Alexa to turn off your TV via Harmony"	"['1186']"	"['333']"	"qisUFXnw"	"6208"	"zyxabc1"
"5556"	"Turn TV off by voice"	"['1186']"	"['161']"	"Ap7izfM9"	"1479"	"rusgrafx"
"5557"	"Turn on TV with Alexa/Harmony"	"['1186']"	"['333']"	"yeSNRsFu"	"1569"	"michaeljleighton"
"5558"	"Use Amazon Echo to turn on TV and cable TV through Logitech Harmony"	"['1186']"	"['333']"	"Viepn7gw"	"939"	"lghtwave"
"5559"	"Alexa Turn on TV"	"['1186']"	"['333']"	"FmKCixdN"	"494"	"thatpisces"
"5560"	"Turn ON TV"	"['27']"	"['333']"	"zKVjnDUz"	"292"	"dipasqualetony"
"5561"	"Turn your TV off"	"['1186']"	"['161']"	"SuyaWQUr"	"360"	"nadiacollins"
"5562"	"Apple TV"	"['27']"	"['333']"	"W8yJHazB"	"93"	"joeymhodgson"
"5563"	"Use Echo to turn off TV using Harmony Hub"	"['1186']"	"['333']"	"Sh3Lixae"	"950"	"pen15shaft"
"5568"	"Alexa turn on TV"	"['1186']"	"['333']"	"UYtw4p83"	"55"	"evansthompson"
"5569"	"Turn on your TV using the Amazon Echo"	"['1186']"	"['333']"	"mf7AVWRw"	"191"	"craiglloyd"
"5570"	"Turn Your TV and Philips Hue Lights On"	"['27']"	"['333', '59']"	"NYeKPqQM"	"87"	"alexandernadeau"
"5571"	"Use Amazon Echo to turn off TV, cableTV and reciever through Logitech Harmony"	"['1186']"	"['333']"	"iHKA69Xe"	"263"	"lghtwave"
"5573"	"Say ''Alexa Trigger, TV off'' to voice command Logitech Harmony to turn all activity devices off."	"['1186']"	"['333']"	"jEgDe29U"	"855"	"rameller"
"5574"	"Google Assistant to Turn On Shield TV"	"['27']"	"['333']"	"WFb35imQ"	"75"	"dorkdotcom74"
"5575"	"Use Alexa to control TV volume via Harmony Activity"	"['1186']"	"['333']"	"e4wrB3vF"	"201"	"mujuro"
"5577"	"have Alexa turn on tv"	"['1186']"	"['333']"	"NjNVcU9e"	"61"	"zyxabc1"
"5580"	"Use a Wemo switch to turn on your TV (you can therefore use Amazon Echo to switch off TV too)"	"['895']"	"['333']"	"xkivgXfd"	"64"	"booda11"
"5581"	"Wake Up to TV and Lighting"	"['1222']"	"['333', '59']"	"DcuGHLn8"	"42"	"htdnet"
"5582"	"Tv power on"	"['1186']"	"['333']"	"MugTVEYQ"	"14"	"angergregory"
"5584"	"turn off TV & lights"	"['27']"	"['161', '24']"	"MCrSsRjc"	"27"	"benjaminkietz"
"5585"	"Use Amazon Echo to turn on TV and NVIDIA Sheild"	"['1186']"	"['333']"	"d8VzJ6Dk"	"47"	"lghtwave"
"5586"	"Turn tv on and smart plug on"	"['27']"	"['333', '727']"	"qzbeFWyG"	"47"	"merciumelite"
"5587"	"Use Alexa to Mute/Unmute TV (toggle) via Harmony Activity"	"['1186']"	"['333']"	"yQpzqTFd"	"87"	"mujuro"
"5588"	"Netflix op TV via Home"	"['27']"	"['333']"	"RJvd75KG"	"17"	"peteroutshoorn"
"5590"	"Turn on TV from SmartThings using AnyMote Android App"	"['33']"	"['37']"	"xWQMjCy6"	"59"	"brianpatricksnyder"
"5591"	"Turn tv on through google assistant"	"['27']"	"['333']"	"Q3qd8N2R"	"17"	"connorcaunt1"
"5593"	"Turn Tv off and smart plug off"	"['27']"	"['161', '217']"	"KcX2eMDU"	"35"	"merciumelite"
"5594"	"Samsung TV & Hue On"	"['27']"	"['337', '77']"	"cCG6krRY"	"17"	"masonlynch94"
"5598"	"Turn on your TV automatically at a certain time"	"['92']"	"['333']"	"AEkUScKY"	"28"	"craiglloyd"
"5599"	"Every hour- Drink Water, Stretch little, Look far away from Screens (Laptop,TV,Tablet,Mobile)"	"['94']"	"['37']"	"rVH57Yqx"	"58"	"nishantmalhotra"
"5601"	"Allumer la TV via Google Assistant"	"['27']"	"['333']"	"dSdEPVUK"	"13"	"regisjehl"
"5603"	"Alexa LED tv light off"	"['1186']"	"['217']"	"LcPL3Bfm"	"9"	"tahram"
"5604"	"Work day tv"	"['92']"	"['333']"	"Az3yBjLe"	"6"	"ekumtnbiker"
"5605"	"Turn off the lights and turn on TV for movie watching!"	"['27']"	"['333', '309']"	"qtruLvwd"	"24"	"clouser"
"5606"	"Say ''OK Google, turn on the TV room lights'' (Telldus Live!)"	"['27']"	"['394']"	"ZkZW5ucq"	"22"	"daxterdude"
"5607"	"TV Lighting for Echo: Alexa, trigger TV Lighting"	"['1186']"	"['16']"	"f95yPgMd"	"6"	"tristech"
"5608"	"Turn Your TV and Philips Hue Lights Off"	"['27']"	"['24', '161']"	"cJ2CgRn6"	"12"	"alexandernadeau"
"5610"	"TV with Light"	"['29']"	"['333', '254']"	"kJcbrDP3"	"7"	"fidel_26"
"5611"	"Watch tv wemo dimmer"	"['27']"	"['333', '465']"	"FN7YMXTC"	"6"	"firefly1988"
"5612"	"Primetime TV Germany"	"['23']"	"['37']"	"cMVgb7ek"	"5"	"jowehfc"
"5613"	"If doorbell rings then turn on Harmony Camera Input on TV"	"['137']"	"['333']"	"euEwA97Q"	"27"	"albert919"
"5617"	"Turn off your TV and Phillips Hue lights"	"['27']"	"['24', '161']"	"j52e9HUg"	"10"	"tekonsite"
"5618"	"Fernsehen starten Sony TV"	"['1186']"	"['333']"	"gRV3vEkp"	"4"	"laruta"
"5619"	"Watch TV Setting 2"	"['1186']"	"['333']"	"HLYEcdSq"	"5"	"nadiacollins"
"5620"	"Watch TV Setting 1"	"['1186']"	"['333']"	"t3yvtdZh"	"5"	"nadiacollins"
"5621"	"Turn on a Wemo switch & it will turn on your TV"	"['760']"	"['333']"	"CWvzmfxA"	"10"	"booda11"
"5622"	"Turn on TV by voice"	"['27']"	"['333']"	"cVcQbTr4"	"5"	"google_assistant"
"5623"	"TV on Harmony Hub + MagicHue"	"['27']"	"['468', '333']"	"WjM2VGdb"	"5"	"npatu2003"
"5625"	"Turn tv off with virtual switch"	"['33']"	"['161']"	"ujhSq9z3"	"8"	"jeffs777"
"5627"	"Turn on your TV and Phillips Hue lights"	"['27']"	"['59', '333']"	"GSfW6hQK"	"7"	"tekonsite"
"5629"	"Alexa watch TV"	"['1186']"	"['333']"	"Uwq7xJM9"	"4"	"amcginty"
"5630"	"Turn off TV (Alexa Trigger)"	"['1186']"	"['333']"	"P82FcLZb"	"5"	"mpressive"
"5632"	"When you plug in your phone, turn on bluetooth"	"['198']"	"['295']"	"VKmgDrbH"	"9548"	"mach3maelstrom"
"5634"	"Start playing music when you plug in your headphones"	"['1899']"	"['112']"	"FGUyHNkm"	"146"	"lgelectronics"
"5635"	"Turn on WeMo smart plug"	"['132']"	"['727']"	"ZKSAmxeD"	"38"	"Knocki"
"5636"	"Turn off WeMo smart plug"	"['132']"	"['217']"	"K2nG97Qg"	"35"	"Knocki"
"5641"	"Turn off WeMo Smart Plug when you leave home"	"['41']"	"['217']"	"fBgXMKbj"	"59"	"totorokun"
"5643"	"When motion is detected by Blink, turn WeMo smart plug on"	"['522']"	"['727']"	"gKNyMACQ"	"52"	"Blink"
"5645"	"Turn OFF Smart Life Smart Socket gosund Plug"	"['132']"	"['255']"	"uqvzULdT"	"20"	"davidely"
"5646"	"Turn on TP-Link Plug when you enter an area"	"['34']"	"['402']"	"aTDeimyu"	"25"	"jenting8173"
"5647"	"Turn off TP-Link Plug when you leave an area"	"['41']"	"['404']"	"CCsn9zcA"	"22"	"jenting8173"
"5649"	"If Ring doorbell rings, turn off and on WeMo smart plug"	"['137']"	"['1602']"	"j7PaFW9i"	"17"	"mefisher"
"5650"	"Turn on D-Link Smart Plug lights when you arrive home (iOS)"	"['34']"	"['759']"	"P7QXMjuN"	"14"	"palebleudot"
"5651"	"D-Link Smart Plug timed shut down"	"['23']"	"['1383']"	"Ht64hSbd"	"2"	"ashunt677"
"5652"	"WEMO Light Switch Toggles Smart Plug Off"	"['850']"	"['727']"	"fCafMVbF"	"2"	"conglett"
"5653"	"Get a notification when your battery is getting low"	"['596']"	"['37']"	"ynmLX6Dr"	"13653"	"maxmeyers"
"5654"	"Toggle Kasa Device"	"['29']"	"['403']"	"sFgSGLir"	"2179"	"wa_mwbaker"
"5656"	"If Temperature rises above, then turn on D-Link Smart Plug ."	"['166']"	"['759']"	"jugUEGLj"	"3"	"saku72"
"5657"	"Turn on WeMo Smart Plug at a specific time each day."	"['23']"	"['727']"	"RaAcZ5xw"	"4"	"yoursmarthomeauthority"
"5659"	"Turn on plug when motion detected"	"['316']"	"['254']"	"DXMefw2G"	"3"	"shawnkon"
"5660"	"Bluetooth on when device plugged in"	"['198']"	"['295']"	"H9pkNAB4"	"484"	"alexrcushing"
"5667"	"Switch on a Smappee plug on specific days of the week"	"['92']"	"['1743']"	"aCQE7SjZ"	"11"	"yvedb"
"5671"	"Turn off my office equipment in the evening on working days"	"['92']"	"['1749']"	"UUTZ6mQx"	"11"	"smappee"
"5672"	"Turn your WIFIPLUG on at sunset"	"['44']"	"['1906']"	"JC687pGV"	"25"	"WIFIPLUG"
"5673"	"Turn your WIFIPLUG off at sunrise"	"['89']"	"['1907']"	"GH2RhsDq"	"10"	"WIFIPLUG"
"5674"	"Turn on lamp every day at -:--"	"['23']"	"['1906']"	"iuNvdcYm"	"67"	"wifiplug"
"5675"	"Turn off lamp every day at --:--"	"['23']"	"['1907']"	"QpZr2x6q"	"103"	"wifiplug"
"5690"	"Send text when D-Link Water Sensor is triggered"	"['1450']"	"['279']"	"BmdXBjEw"	"211"	"knacker1"
"5692"	"SpotCam HD Eva move to preset point if a water leak is detected"	"['1450']"	"['755']"	"NrHxrPNK"	"0"	"SpotCam"
"5693"	"SpotCam take a snapshot and email it if a water leak is detected"	"['1450']"	"['757']"	"Snka4DhF"	"0"	"SpotCam"
"5694"	"Receive a phone call if a water leak is detected"	"['1450']"	"['252']"	"JGzgYTEb"	"1100"	"dlink"
"5695"	"If a water leak is detected, then get an email notification"	"['1450']"	"['665']"	"dKfSipcJ"	"495"	"dlink"
"5698"	"Water my yard daily"	"['92']"	"['1398']"	"wRgUQs8K"	"0"	"Netro"
"5699"	"Do not water my yard if Weather Underground forecasts rain tomorrow"	"['589']"	"['709']"	"FiWynfC5"	"6"	"Netro"
"5700"	"Start to water by Alexa"	"['1186']"	"['1398']"	"q7W68qw5"	"14"	"Netro"
"5701"	"Water my yard hourly"	"['94']"	"['1398']"	"BzTVxPWn"	"0"	"Netro"
"5702"	"Stop watering by Alexa"	"['1186']"	"['1396']"	"JFwacbv3"	"6"	"Netro"
"5703"	"Enable the Netro device"	"['149']"	"['1913']"	"WNWxz3Zd"	"4"	"Netro"
"5704"	"Stop watering by google voice"	"['27']"	"['1396']"	"gW9Nvc87"	"11"	"Netro"
"5705"	"Start to water by google voice"	"['27']"	"['1398']"	"ipYbFK9Q"	"21"	"Netro"
"5706"	"Send me email once start watering"	"['1914']"	"['45']"	"AJgiUSKP"	"9"	"Netro"
"5708"	"Water my yard if moisture level is below 50%"	"['1915']"	"['1398']"	"R87aAgms"	"0"	"Netro"
"5709"	"Water my yard if moisture level is below 40%"	"['1915']"	"['1398']"	"uxRkXZw2"	"0"	"Netro"
"5710"	"Water my yard if moisture level is below 80%"	"['1915']"	"['1398']"	"Q65aMU2T"	"0"	"Netro"
"5711"	"Water my yard if moisture level is below 60%"	"['1915']"	"['1398']"	"BGW8CnkQ"	"0"	"Netro"
"5712"	"Water my yard if moisture level is below 70%"	"['1915']"	"['1398']"	"CsSNif3Z"	"0"	"Netro"
"5713"	"Do not water my yard if Ambient detects rain"	"['1518']"	"['709']"	"TSTV7CQ6"	"1"	"Netro"
"5714"	"Do not water my yard if BloomSky detects rain"	"['1444']"	"['709']"	"ENhaD2VW"	"0"	"Netro"
"5717"	"Do not water my yard if moisture level is above 70%"	"['1915']"	"['709']"	"AbJa2wFf"	"0"	"Netro"
"5718"	"Do not water my yard if moisture level is above 80%"	"['1915']"	"['709']"	"qdUXaiLG"	"0"	"Netro"
"5719"	"Do not water my yard if Netatmo detects strong wind"	"['1264']"	"['709']"	"naYvR5mc"	"1"	"Netro"
"5720"	"Do not water my yard if moisture level is above 90%"	"['1915']"	"['709']"	"NDMbXpUz"	"0"	"Netro"
"5721"	"Do not water my yard if Ambient detects strong wind"	"['1517']"	"['709']"	"XSTzrhZw"	"1"	"Netro"
"5723"	"Do not water my yard if Ambient detects low temperature"	"['1918']"	"['709']"	"cC8ufAWt"	"0"	"Netro"
"5724"	"Do not water my yard if Netatmo detects low temperature"	"['1717']"	"['709']"	"k7mAJGdz"	"1"	"Netro"
"5725"	"Do not water my yard if BloomSky detects low temperature"	"['1919']"	"['709']"	"D9vXGtHq"	"0"	"Netro"
"5726"	"Do not water my yard if Weather Underground detects rain"	"['374']"	"['709']"	"R6WvFMw4"	"6"	"Netro"
"5754"	"Stop recording"	"['29']"	"['1927']"	"zFpSB34Q"	"7"	"Angelcam"
"5755"	"Start recording"	"['29']"	"['1928']"	"ZhpktWPK"	"6"	"Angelcam"
"5756"	"Stop recording every day at"	"['23']"	"['1927']"	"Mj9fPECD"	"1"	"Angelcam"
"5757"	"Start recording every day at"	"['23']"	"['1928']"	"XKXcngzT"	"3"	"Angelcam"
"5758"	"Start recording when you exit a defined area"	"['41']"	"['1928']"	"PMFb9gW8"	"1"	"Angelcam"
"5759"	"Stop recording when you enter a defined area"	"['34']"	"['1927']"	"dRwcrqWv"	"1"	"Angelcam"
"5760"	"Send an event to Angelcam when SmartThings detects motion"	"['1206']"	"['136']"	"fmgyFLur"	"0"	"Angelcam"
"5761"	"Send an event to Angelcam when Wireless Tag detects motion"	"['1589']"	"['136']"	"mCJEXZ5V"	"0"	"Angelcam"
"5762"	"Switch Angelcam camera recording on when you set your Nest to Away"	"['60']"	"['1928']"	"sRAHY73e"	"0"	"Angelcam"
"5763"	"Switch Angelcam camera recording off when you set your Nest to Home"	"['442']"	"['1927']"	"aF6zEwuH"	"0"	"Angelcam"
"5764"	"If device is offline send a notification"	"['1929']"	"['37']"	"ar26pcFk"	"317"	"panickiss"
"5765"	"Water new sod zone every hour"	"['94']"	"['1930']"	"S8tTPdhr"	"0"	"RainMachine"
"5766"	"Ask Google Assistant to stop all watering"	"['27']"	"['710']"	"PqQdrKmb"	"64"	"RainMachine"
"5767"	"Stop all watering if rain is detected by NetAtmo Rain Gauge"	"['592']"	"['710']"	"i5irecD6"	"1"	"RainMachine"
"5768"	"If the outside temperature rises above, start a RainMachine zone."	"['8']"	"['1930']"	"uih92RTq"	"15"	"RainMachine"
"5769"	"Stop all watering when a Leak is detected and set turn off Sonoff channel switch"	"['1931']"	"['710']"	"Db7eUXBr"	"0"	"RainMachine"
"5770"	"Snooze watering cycles when rain is detected"	"['592']"	"['705']"	"s6Vtu3RJ"	"23"	"rainmachine"
"5771"	"Tell Alexa to water your lawn using RainMachine"	"['1186']"	"['1930']"	"rrmzyxKJ"	"654"	"rainmachine"
"5772"	"Start watering using RainMachine on high temperatures"	"['8']"	"['1932']"	"egRmtZF3"	"85"	"rainmachine"
"5773"	"iHome iSB02 POL sensor 1 to SafeHous Sensor Valve Close"	"['568']"	"['450', '451']"	"a9sicpxB"	"1"	"FL-1000 Leak Detector"
"5774"	"Motion sensor notification"	"['1384']"	"['45']"	"caRqz37E"	"685"	"ambivalentone"
"5776"	"DLink Water Sensor - call Phone"	"['1450']"	"['252']"	"phfWCKaP"	"223"	"rrb0816"
"5777"	"If SmartThings sensor opens, Arlo starts recording"	"['1427']"	"['414']"	"EuTRHAij"	"378"	"arlo_netgear"
"5780"	"Wake up to a bright sensor mirror"	"['23']"	"['952']"	"gW8uhypc"	"126"	"simplehuman"
"5781"	"Smartthing Motion Sensor"	"['1206']"	"['45']"	"Juzg2SQs"	"65"	"naniktolaram"
"5782"	"If Hive Motion Sensor™ detects motion, turn on Hive Active lights"	"['1933']"	"['782']"	"mFNMfrgZ"	"59"	"Hive Motion Sensor™"
"5783"	"Turn on lights when motion is detected by Wyze Motion Sensor"	"['422']"	"['59']"	"QufgmvCM"	"153"	"unrealnighthawk"
"5784"	"Activate rain delay (days) after rain sensor deactivation."	"['1113']"	"['701']"	"qFZPmHc2"	"69"	"njenslin"
"5785"	"Wyze Contact Sensor Opens run Kasa Scene"	"['528']"	"['398']"	"JGH8R2wT"	"31"	"tbasing"
"5786"	"Create iOS remainder when a sensor battery is low"	"['1326']"	"['341']"	"th6F9Cqg"	"52"	"skylinknet"
"5787"	"Motion sensor"	"['1384']"	"['45']"	"M6GkzJiw"	"8"	"andymayerchak"
"5788"	"Turn light on if motion sensor detects movement"	"['93']"	"['88']"	"Xe4rV7HT"	"23"	"miramos35"
"5790"	"If Hive Motion Sensor™ detects motion, turn on Phillips Hue lights"	"['1933']"	"['59']"	"LmePaVAj"	"17"	"Hive Motion Sensor™"
"5792"	"Wyze Contact Sensor Closes run Kasa Scene"	"['530']"	"['398']"	"DY7auk2z"	"13"	"tbasing"
"5793"	"Turn On Smart Life Switch When Smartthings Sensor Opens"	"['1427']"	"['254']"	"ZbKthuc7"	"19"	"gto2000five"
"5794"	"Wemo Motion Sensor > Email Alert"	"['464']"	"['665']"	"m6FpVfDj"	"13"	"sierralx"
"5796"	"IF Wyze Contact Sensor CLOSED, then turn OFF Kasa Device"	"['530']"	"['404']"	"rrk7YtTa"	"16"	"velezcd"
"5797"	"Reminder me when sensor battery low"	"['1326']"	"['111']"	"AUPcaGYv"	"9"	"wesleyjin"
"5798"	"If Rachio Rain Sensor Activated, Then Send Email"	"['1113']"	"['665']"	"uGsauJ75"	"10"	"jeepsrt392"
"5801"	"Turn on Wyze Bulb(s) when Wyze Contact Sensor opens"	"['528']"	"['432']"	"EJfqPuxb"	"11"	"jasonvariflex"
"5802"	"Wyze contact sensor opens turns on color loop"	"['528']"	"['313']"	"EPSNfVCs"	"7"	"mjrg18"
"5807"	"Automatically arm a Wireless Tag motion sensor at the same time every day"	"['23']"	"['1586']"	"fWdLz4MU"	"17"	"wirelesstag"
"5808"	"If my Neurio sensor is offline, send me a text message"	"['517']"	"['37']"	"D3MrYhWf"	"10"	"neurio"
"5809"	"If motion detected by D-Link Motion Sensor , then turn off All lights."	"['750']"	"['24']"	"vpMBy9ua"	"6"	"saku72"
"5814"	"Open Virtual Contact Sensor 2"	"['528']"	"['529']"	"vWLx2iqT"	"3"	"michaelferris_"
"5815"	"If Wemo motion sensor detects motion, send an SMS"	"['464']"	"['37']"	"BGybvtPE"	"7"	"vbloke"
"5816"	"If motion detected by D-Link Motion Sensor , then turn off All lights."	"['750']"	"['24']"	"p8VjvefJ"	"5"	"saku72"
"5817"	"humidity sensor"	"['1275']"	"['727']"	"kCyMmQsr"	"2"	"davidperalta"
"5818"	"If sensor open, ios notification"	"['1427']"	"['37']"	"Pef8tAFm"	"4"	"nicarley"
"5819"	"Record video when contact sensor opens"	"['528']"	"['561']"	"qqxZPUJk"	"3"	"losojos"
"5820"	"ThermoSmart fireplace sensor #2"	"['166']"	"['1789']"	"csHC27Uz"	"3"	"kkouwenhoven"
"5821"	"If entered area disarm wireless tag motion sensor."	"['34']"	"['1587']"	"aNx2MrAP"	"5"	"qtrhrslv"
"5825"	"Close Virtual Contact Sensor 2"	"['530']"	"['531']"	"bQRDpu5N"	"2"	"michaelferris_"
"5826"	"Location Alarm"	"['34']"	"['37']"	"HYHjbmaN"	"2354"	"kartikprajak"
"5827"	"Turn volume up before alarm"	"['92']"	"['329']"	"dtiFbWeX"	"2625"	"devildogwillbur"
"5829"	"Lifx alarm"	"['92']"	"['144']"	"treakcxb"	"469"	"aleth"
"6027"	"Receive a notification when your Echo Alarm goes off"	"['1222']"	"['37']"	"H8AmCJZy"	"14555"	"amazon_alexa"
"6028"	"Turn on the lights when your Amazon Alexa alarm goes off"	"['1222']"	"['59']"	"QbT4sGYv"	"6972"	"amazon_alexa"
"6029"	"Sunrise Alarm"	"['89']"	"['112']"	"W6niygLw"	"385"	"reedfloren"
"6030"	"Alarm"	"['23']"	"['112']"	"Q3VdwpK5"	"92"	"eramitsingh001"
"6031"	"Lights turn on as a alarm "	"['23']"	"['144']"	"auw8gQsR"	"566"	"reillyt85"
"6032"	"Make your phone ring when your Amazon Alexa alarm goes off"	"['1222']"	"['252']"	"CyTJY67m"	"14752"	"amazon_alexa"
"6033"	"Alarm"	"['29']"	"['16', '63']"	"Cd78tNKE"	"57"	"dgieskens"
"6034"	"Flash Philips Hue lights red when Alexa alarm goes off"	"['194']"	"['16', '63']"	"tnqLbTAN"	"1452"	"simerlyd"
"6036"	"HUE Lights Alarm Clock"	"['92']"	"['59']"	"F8ufq6Uk"	"258"	"keenjeffrey"
"6038"	"Blink Hue lights when Alexa Alarm goes off"	"['1222']"	"['77', '63']"	"zBpHNeD6"	"343"	"ethanwalters2"
"6039"	"Turn on Lights when Alarm goes off"	"['1222']"	"['59']"	"k9Yf3a7k"	"262"	"mbowell04"
"6041"	"If your Nest Protect detects a smoke alarm emergency then get an SMS"	"['79']"	"['37']"	"Ldz6B4W2"	"723"	"nest"
"6042"	"If your Nest Protect detects a smoke alarm emergency then get an IF notification"	"['79']"	"['37']"	"S2KYHBPz"	"612"	"nest"
"6043"	"Location alarm"	"['34']"	"['37']"	"QC73tMLQ"	"47"	"chetanbansiwal"
"6044"	"Alarm with Phillips Hue"	"['92']"	"['63']"	"E23v9Sgu"	"42"	"sanithb"
"6046"	"Activate Yeelight Scene When Alexa Alarm Goes Off"	"['1222']"	"['668']"	"ZjvGuVqB"	"131"	"andrewgobran"
"6047"	"Push on Alexa Alarm"	"['1222']"	"['285']"	"j5Bavg34"	"37"	"cinsoft"
